brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;color;price_rub
BMW;5 Series_M;2017;126203.0;3.5;224.0;4.0;Automatic;Sedan;green;4565802
BMW;7 Series;2010;5000.0;2.6;166.4;4.0;Automatic;Sedan;black;2353541
BMW;5 Series_M;2014;71411.0;3.2;201.6;4.0;Manual;Sedan;white;3855745
BMW;X7_M;2021;191620.0;3.4;227.8;3.0;Automatic;SUV;blue;6813894
BMW;X5;2020;172633.0;2.9;188.5;2.0;Automatic;SUV;white;4650340
BMW;5 Series;2020;186812.0;1.9;123.5;3.0;Automatic;Sedan;blue;3302691
BMW;3 Series;2020;177420.0;2.6;171.6;2.0;Automatic;Sedan;red;3615204
BMW;7 Series;2014;69642.0;1.8;113.4;4.0;Manual;Sedan;black;2585284
BMW;X3_M;2017;121225.0;3.7;233.1;4.0;Automatic;SUV;green;5664724
BMW;5 Series_M;2011;18108.0;3.0;201.0;4.0;Automatic;Sedan;red;3220145
BMW;X3_M;2019;154495.0;3.5;227.5;3.0;Automatic;SUV;blue;6206628
BMW;X5;2014;70243.0;2.0;130.0;4.0;Automatic;SUV;red;3190964
BMW;7 Series;2014;69479.0;2.7;180.9;4.0;Manual;Sedan;black;2973808
BMW;5 Series;2019;158918.0;2.0;134.0;4.0;Manual;Sedan;green;3274462
BMW;5 Series;2016;110579.0;2.8;182.0;4.0;Automatic;Sedan;red;3132715
BMW;7 Series_M;2018;140641.0;3.2;214.4;4.0;Automatic;Sedan;blue;4770607
BMW;5 Series_M;2022;222073.0;3.8;254.6;3.0;Automatic;Sedan;red;5767940
BMW;X7_M;2010;5000.0;2.8;182.0;4.0;Automatic;SUV;red;3289000
BMW;X7_M;2014;73317.0;2.8;176.4;4.0;Automatic;SUV;white;4386199
BMW;X7;2015;88520.0;2.4;153.6;4.0;Automatic;SUV;red;3534468
BMW;X5;2022;207653.0;2.6;174.2;3.0;Automatic;SUV;red;4949002
BMW;X5;2011;17904.0;2.6;163.8;4.0;Automatic;SUV;white;2804398
BMW;5 Series;2017;125221.0;1.8;117.0;3.0;Manual;Sedan;white;2968621
BMW;5 Series;2014;69559.0;1.9;125.4;4.0;Automatic;Sedan;red;2677807
BMW;X3_M;2019;165795.0;3.1;201.5;3.0;Manual;SUV;red;5969246
BMW;X7_M;2017;119380.0;3.4;227.8;4.0;Automatic;SUV;white;5660363
BMW;X7;2021;188494.0;1.9;119.7;3.0;Manual;SUV;blue;4512679
BMW;3 Series_M;2015;87216.0;3.4;221.0;4.0;Automatic;Sedan;white;4183635
BMW;X5;2015;89614.0;2.5;165.0;4.0;Automatic;SUV;red;3571677
BMW;7 Series;2014;69777.0;2.5;162.5;4.0;Automatic;Sedan;red;2818531
BMW;5 Series_M;2022;206862.0;2.9;182.7;3.0;Automatic;Sedan;black;5539052
BMW;7 Series_M;2013;54502.0;3.7;240.5;4.0;Automatic;Sedan;green;3888301
BMW;5 Series_M;2019;165539.0;3.3;214.5;3.0;Automatic;Sedan;blue;4942157
BMW;X3;2013;55355.0;2.3;144.9;4.0;Automatic;SUV;green;3093263
BMW;3 Series_M;2017;131469.0;3.1;195.3;4.0;Automatic;Sedan;red;4440260
BMW;X7;2019;158015.0;2.3;149.5;4.0;Automatic;SUV;green;4215540
BMW;X7_M;2019;160345.0;3.5;220.5;4.0;Automatic;SUV;red;6129680
BMW;3 Series_M;2020;179811.0;3.3;217.8;3.0;Automatic;Sedan;black;5159968
BMW;X5;2016;98475.0;2.3;149.5;4.0;Manual;SUV;black;3769280
BMW;3 Series_M;2010;5000.0;3.6;226.8;4.0;Manual;Sedan;blue;3119627
BMW;5 Series;2013;53058.0;1.7;112.2;4.0;Manual;Sedan;blue;2460298
BMW;X7_M;2015;87187.0;3.3;214.5;4.0;Manual;SUV;green;4962190
BMW;X5;2010;5000.0;2.3;154.1;4.0;Automatic;SUV;green;2540748
BMW;5 Series;2019;167075.0;3.0;195.0;4.0;Manual;Sedan;green;3522354
BMW;5 Series;2015;89764.0;2.6;174.2;4.0;Automatic;Sedan;black;3042598
BMW;7 Series_M;2021;196046.0;3.3;217.8;3.0;Manual;Sedan;blue;5391214
BMW;X7_M;2019;161232.0;3.5;220.5;3.0;Automatic;SUV;black;6144342
BMW;7 Series_M;2021;202327.0;3.2;211.2;2.0;Automatic;Sedan;green;5350560
BMW;3 Series_M;2010;5000.0;3.4;217.6;4.0;Automatic;Sedan;green;3054716
BMW;X3_M;2018;149379.0;3.2;201.6;4.0;Automatic;SUV;black;5622098
BMW;X5_M;2017;123186.0;3.1;201.5;4.0;Automatic;SUV;red;5442552
BMW;X5;2011;18134.0;3.3;221.1;4.0;Automatic;SUV;red;3145798
BMW;7 Series;2016;110137.0;2.8;184.8;4.0;Automatic;Sedan;blue;3144039
BMW;X5_M;2012;35339.0;3.3;221.1;4.0;Automatic;SUV;white;4096602
BMW;X5;2015;88387.0;2.1;136.5;4.0;Automatic;SUV;blue;3440341
BMW;3 Series_M;2012;36053.0;3.3;214.5;4.0;Automatic;Sedan;red;3500175
BMW;X5;2017;123186.0;2.3;154.1;3.0;Automatic;SUV;red;3926171
BMW;7 Series;2015;89463.0;3.2;201.6;4.0;Automatic;Sedan;black;3194147
BMW;7 Series;2017;125135.0;1.9;123.5;3.0;Automatic;Sedan;blue;2984180
BMW;7 Series;2017;123769.0;2.9;188.5;4.0;Automatic;Sedan;blue;3336484
BMW;X7;2020;182657.0;3.7;240.5;3.0;Manual;SUV;green;4804530
BMW;X7_M;2014;72828.0;3.4;221.0;4.0;Manual;SUV;blue;4671846
BMW;5 Series;2012;34792.0;;201.0;4.0;Manual;Sedan;white;2794490
BMW;X5;2018;148013.0;2.0;128.0;4.0;Manual;SUV;black;3915405
BMW;X7;2022;220738.0;2.5;165.0;2.0;Automatic;SUV;black;4807546
BMW;X7_M;2010;5000.0;3.3;221.1;4.0;Manual;SUV;white;3478390
BMW;5 Series;2017;130293.0;2.7;175.5;4.0;Automatic;Sedan;black;3229298
BMW;X3;2014;75108.0;3.2;214.4;4.0;Manual;SUV;green;3669356
BMW;X3;2018;142366.0;2.1;134.4;4.0;Manual;SUV;white;4013736
BMW;X7_M;2022;216339.0;3.2;211.2;2.0;Automatic;SUV;black;6928723
BMW;X7;2011;17873.0;1.9;123.5;4.0;Automatic;SUV;black;2655018
BMW;7 Series;2022;220016.0;2.2;140.8;3.0;Automatic;Sedan;green;3610996
BMW;X5;2017;128047.0;2.5;160.0;4.0;Automatic;SUV;green;3849834
BMW;5 Series_M;2013;53695.0;3.3;217.8;4.0;Manual;Sedan;blue;3751344
BMW;X3;2022;218181.0;3.0;189.0;;Automatic;SUV;red;4894163
BMW;7 Series;2017;127838.0;1.3;84.5;4.0;Automatic;Sedan;black;2797062
BMW;3 Series;2011;17749.0;2.4;160.8;4.0;Manual;Sedan;red;2481960
BMW;X7;2010;5000.0;2.3;154.1;4.0;Automatic;SUV;blue;2601219
BMW;X5_M;2018;148608.0;3.1;201.5;3.0;Automatic;SUV;blue;5654907
BMW;3 Series;2012;36972.0;1.9;127.3;4.0;Automatic;Sedan;green;2432098
BMW;X5_M;2018;142616.0;3.4;214.2;4.0;Manual;SUV;black;5770073
BMW;X7_M;2010;5000.0;3.5;224.0;4.0;Manual;SUV;black;3441340
BMW;7 Series;2022;227185.0;2.3;154.1;2.0;Automatic;Sedan;red;3625130
BMW;3 Series;2011;18330.0;1.9;123.5;4.0;Automatic;Sedan;blue;2317916
BMW;5 Series_M;2013;55993.0;3.7;240.5;4.0;Automatic;Sedan;blue;3882826
BMW;X7;2021;194824.0;1.7;;3.0;Automatic;SUV;red;4452258
BMW;X5;2019;164518.0;3.2;214.4;4.0;Automatic;SUV;blue;4529685
BMW;7 Series;2016;106518.0;1.7;112.2;4.0;Manual;Sedan;black;2800999
BMW;7 Series_M;2021;191878.0;3.3;221.1;2.0;Automatic;Sedan;green;5483052
BMW;5 Series;2022;214574.0;2.4;153.6;2.0;Automatic;Sedan;black;3758361
BMW;7 Series;2019;163330.0;3.1;195.3;4.0;Automatic;Sedan;green;3593691
BMW;X5;2013;53286.0;2.2;143.0;4.0;Manual;SUV;green;3075996
BMW;X5_M;2011;17769.0;3.4;217.6;4.0;Automatic;SUV;blue;3738768
BMW;X5;2022;214140.0;2.9;191.4;2.0;Manual;SUV;white;4957666
BMW;3 Series;2017;121720.0;2.0;128.0;4.0;Automatic;Sedan;black;3102888
BMW;5 Series_M;2015;85891.0;3.3;221.1;4.0;Automatic;Sedan;red;4185465
BMW;X3_M;2011;18443.0;3.2;214.4;4.0;Automatic;SUV;blue;3746440
BMW;5 Series_M;2018;149807.0;3.1;207.7;4.0;Automatic;Sedan;green;4700587
BMW;X7_M;2017;119661.0;3.2;211.2;3.0;Automatic;SUV;blue;5565146
BMW;X5_M;2010;5000.0;3.4;217.6;4.0;Manual;SUV;black;3489417
BMW;3 Series_M;2022;212785.0;3.4;224.4;3.0;Manual;Sedan;blue;5690452
BMW;3 Series_M;2010;5000.0;3.5;231.0;4.0;Automatic;Sedan;blue;3141634
BMW;7 Series_M;2021;203907.0;3.4;221.0;2.0;Automatic;Sedan;black;5407959
BMW;5 Series_M;2017;122758.0;3.1;201.5;3.0;Manual;Sedan;blue;4540751
BMW;X3_M;2018;147272.0;3.3;217.8;3.0;Automatic;SUV;red;5797707
BMW;X3_M;2021;197305.0;3.2;208.0;2.0;Automatic;SUV;white;6648253
BMW;5 Series;2017;130004.0;1.7;108.8;4.0;Automatic;Sedan;red;2911129
BMW;X5;2022;211077.0;2.7;180.9;2.0;Automatic;SUV;white;4972371
BMW;5 Series_M;2022;209171.0;3.3;211.2;2.0;Manual;Sedan;blue;5643153
BMW;3 Series;2018;149111.0;2.7;172.8;4.0;Manual;Sedan;white;3316948
BMW;X5;2017;123414.0;2.2;143.0;3.0;Automatic;SUV;black;3823974
BMW;X3_M;2018;136854.0;3.3;221.1;3.0;Automatic;SUV;black;5927290
BMW;7 Series;2016;116903.0;2.7;180.9;4.0;Manual;Sedan;black;3076443
BMW;X7;2019;169680.0;2.1;140.7;3.0;Automatic;SUV;blue;4091463
BMW;X5_M;2013;51816.0;3.7;233.1;4.0;Automatic;SUV;green;4452028
BMW;X7;2020;188882.0;2.3;154.1;3.0;Automatic;SUV;red;4363994
BMW;X3;2018;145801.0;1.9;121.6;3.0;Manual;SUV;white;3860119
BMW;X3_M;2016;109525.0;3.5;220.5;4.0;Automatic;SUV;green;5179463
BMW;X3;2011;17861.0;2.8;182.0;4.0;Manual;SUV;black;2899593
BMW;X7;2021;200863.0;2.8;;2.0;Automatic;SUV;blue;4750317
BMW;7 Series_M;2017;127377.0;3.3;211.2;4.0;Automatic;Sedan;black;4511116
BMW;3 Series_M;2020;180625.0;3.3;221.1;3.0;Automatic;Sedan;red;5254009
BMW;X3;2014;73207.0;2.8;184.8;4.0;Automatic;SUV;green;3442220
BMW;X5_M;2018;147664.0;3.5;227.5;3.0;Automatic;SUV;white;5826670
BMW;5 Series_M;2016;111422.0;3.4;214.2;4.0;Automatic;Sedan;white;4360760
BMW;X3_M;2011;17571.0;3.5;234.5;4.0;Automatic;SUV;red;3906653
BMW;X3_M;2018;146076.0;3.2;214.4;4.0;Automatic;SUV;black;5773749
BMW;X5;2018;145413.0;1.8;113.4;3.0;Automatic;SUV;blue;3797124
BMW;X3;2021;196130.0;3.5;231.0;3.0;Automatic;SUV;green;5068259
BMW;X3_M;2011;17465.0;3.3;217.8;4.0;Automatic;SUV;green;3832558
BMW;5 Series;2010;5000.0;2.5;160.0;4.0;Manual;Sedan;blue;2310750
BMW;X3;2011;17648.0;2.9;194.3;4.0;Automatic;SUV;red;2965384
BMW;X7_M;2017;131492.0;3.7;247.9;3.0;Automatic;SUV;black;5578481
BMW;X3_M;2015;;3.1;207.7;4.0;Manual;SUV;blue;4855303
BMW;7 Series;2011;18289.0;2.7;180.9;4.0;Automatic;Sedan;green;2618285
BMW;7 Series_M;2013;51399.0;2.9;182.7;4.0;Automatic;Sedan;red;3558835
BMW;X3;2014;73879.0;1.6;105.6;4.0;Automatic;SUV;green;3106280
BMW;5 Series;2021;185106.0;2.9;191.4;2.0;Manual;Sedan;white;3926936
BMW;5 Series_M;2010;5000.0;3.0;;4.0;Automatic;Sedan;blue;2891023
BMW;5 Series;2019;155600.0;2.6;171.6;4.0;Manual;Sedan;white;3507261
BMW;3 Series_M;2010;5000.0;3.4;221.0;4.0;Automatic;Sedan;red;3026846
BMW;3 Series;2012;34518.0;2.7;170.1;4.0;Automatic;Sedan;green;2657692
BMW;X3_M;2021;195526.0;3.6;234.0;2.0;Automatic;SUV;white;6776944
BMW;3 Series_M;2020;181594.0;3.6;237.6;2.0;Automatic;Sedan;red;5263456
BMW;7 Series;2012;36832.0;2.8;176.4;4.0;Manual;Sedan;white;2669896
BMW;5 Series;2011;18051.0;2.0;126.0;4.0;Automatic;Sedan;black;2260703
BMW;X5_M;2014;72937.0;3.3;211.2;4.0;Automatic;SUV;red;4637647
BMW;7 Series_M;2017;129771.0;3.1;201.5;4.0;Automatic;Sedan;white;4420512
BMW;X3;2011;16986.0;2.1;132.3;4.0;Automatic;SUV;green;2662939
BMW;5 Series_M;2012;35928.0;3.5;231.0;4.0;Manual;Sedan;blue;3563706
BMW;X3_M;2010;5000.0;3.1;195.3;4.0;Manual;SUV;blue;3329973
BMW;3 Series;2019;151756.0;2.4;160.8;3.0;Automatic;Sedan;white;3521902
BMW;X3;2019;159316.0;2.5;165.0;4.0;Automatic;SUV;white;4274632
BMW;X7;2017;122805.0;2.4;151.2;4.0;Manual;SUV;black;3864193
BMW;5 Series;2017;120299.0;3.1;201.5;4.0;Automatic;Sedan;green;3491834
BMW;5 Series_M;2016;107901.0;3.2;211.2;4.0;Automatic;Sedan;blue;4300992
BMW;X3_M;2012;34919.0;3.3;221.1;4.0;Automatic;SUV;green;4072763
BMW;3 Series;2012;34302.0;2.4;153.6;4.0;Automatic;Sedan;white;2597312
BMW;X3_M;2014;70092.0;3.2;204.8;4.0;Manual;SUV;blue;4561051
BMW;3 Series_M;2011;18499.0;3.5;;4.0;Automatic;Sedan;blue;3290195
BMW;X3_M;2016;105170.0;3.1;201.5;4.0;Automatic;SUV;red;5165315
BMW;X5_M;2017;127200.0;3.2;201.6;3.0;Automatic;SUV;green;5371465
BMW;X7;2010;5000.0;1.5;99.0;4.0;Automatic;SUV;white;2314758
BMW;5 Series;2012;36353.0;1.8;115.2;4.0;Automatic;Sedan;black;2358340
BMW;X5;2016;108710.0;2.4;158.4;4.0;Manual;SUV;white;3708270
BMW;X5;2018;146086.0;2.2;145.2;4.0;Manual;SUV;blue;4010772
BMW;5 Series;2016;108848.0;1.8;120.6;4.0;Manual;Sedan;red;2861316
BMW;7 Series;2017;133462.0;2.8;176.4;4.0;Manual;Sedan;white;3201486
BMW;3 Series_M;2022;217120.0;3.0;195.0;3.0;Automatic;Sedan;black;5514455
BMW;3 Series;2022;221247.0;2.2;143.0;3.0;Automatic;Sedan;black;3660048
BMW;X3_M;2013;53390.0;;198.4;4.0;Automatic;SUV;green;4290250
BMW;X3;2014;74769.0;2.3;149.5;4.0;Automatic;SUV;white;3266287
BMW;X7;2019;161385.0;2.7;178.2;4.0;Manual;SUV;white;4391715
BMW;3 Series;2022;219829.0;;174.2;2.0;Automatic;Sedan;red;3873447
BMW;7 Series;2013;55449.0;2.7;172.8;4.0;Automatic;Sedan;red;2775285
BMW;X7;2015;92043.0;2.8;184.8;4.0;Manual;SUV;green;3663300
BMW;X7;2017;117050.0;2.3;147.2;3.0;Automatic;SUV;blue;3938276
BMW;X3_M;2011;18839.0;2.8;187.6;4.0;Automatic;SUV;red;3592174
BMW;X5;2010;5000.0;3.3;207.9;4.0;Automatic;SUV;black;2876810
BMW;3 Series_M;2014;69258.0;3.6;237.6;4.0;Automatic;Sedan;red;4110207
BMW;3 Series;2014;70791.0;2.6;163.8;4.0;Automatic;Sedan;blue;2867547
BMW;3 Series;2012;36346.0;2.3;147.2;4.0;Manual;Sedan;green;2519635
BMW;X7_M;2016;104619.0;3.6;226.8;4.0;Automatic;SUV;red;5307491
BMW;X3;2015;88253.0;2.5;165.0;4.0;Manual;SUV;red;3623708
BMW;7 Series_M;2018;140771.0;3.3;211.2;4.0;Automatic;Sedan;black;4826100
BMW;X3_M;2014;71283.0;3.5;227.5;4.0;Automatic;SUV;blue;4750000
BMW;X3_M;2015;87860.0;3.4;;4.0;Automatic;SUV;red;4989029
BMW;X3;2016;103094.0;2.0;132.0;4.0;Automatic;SUV;red;3596247
BMW;X5;2012;35886.0;2.5;157.5;;Manual;SUV;blue;3002626
BMW;X7;2010;5000.0;2.9;194.3;;Manual;SUV;red;2743398
BMW;X7_M;2018;146602.0;3.6;226.8;4.0;Automatic;SUV;white;5867766
BMW;7 Series_M;2017;131068.0;3.0;;3.0;Automatic;Sedan;blue;4423132
BMW;3 Series_M;2022;212820.0;3.0;192.0;2.0;Automatic;Sedan;green;5475277
BMW;3 Series;2011;17808.0;2.7;175.5;4.0;Manual;Sedan;blue;2503605
BMW;7 Series_M;2020;175647.0;3.2;208.0;3.0;Automatic;Sedan;green;5175185
BMW;X3;2013;52502.0;2.4;156.0;4.0;Automatic;SUV;red;3212550
BMW;X3;2013;52357.0;2.7;172.8;4.0;Manual;SUV;blue;3247889
BMW;3 Series;2012;35708.0;3.0;189.0;4.0;Automatic;Sedan;red;2796914
BMW;X7_M;2015;87506.0;3.8;250.8;4.0;Automatic;SUV;white;5123782
BMW;X3_M;2013;55375.0;2.9;188.5;4.0;Automatic;SUV;red;4228999
BMW;X7;2017;121598.0;2.6;166.4;3.0;Automatic;SUV;red;3977978
BMW;X3_M;2016;111937.0;3.0;201.0;4.0;Automatic;SUV;white;5136481
BMW;X3_M;2015;90926.0;3.7;236.8;4.0;Manual;SUV;black;5046631
BMW;X5_M;2022;218417.0;3.1;204.6;2.0;Automatic;SUV;red;6867876
BMW;X5;2019;159587.0;2.0;128.0;4.0;Automatic;SUV;green;4156804
BMW;X7;2018;146638.0;3.2;201.6;3.0;Automatic;SUV;white;4259522
BMW;5 Series_M;2022;209859.0;3.6;241.2;3.0;Automatic;Sedan;blue;5775374
BMW;3 Series;2016;103925.0;2.5;165.0;4.0;Manual;Sedan;red;3174892
BMW;X7_M;2020;181420.0;3.7;233.1;;Automatic;SUV;white;6462151
BMW;X5_M;2018;146317.0;3.5;224.0;3.0;Automatic;SUV;black;5830606
BMW;X7_M;2011;18120.0;3.7;247.9;4.0;Automatic;SUV;black;3971906
BMW;3 Series_M;2014;70782.0;3.2;201.6;4.0;Manual;Sedan;blue;3880051
BMW;3 Series_M;2021;191715.0;3.6;241.2;2.0;Automatic;Sedan;blue;5566977
BMW;7 Series_M;2016;106112.0;3.2;204.8;4.0;Automatic;Sedan;black;4341563
BMW;3 Series;2013;55212.0;2.8;182.0;4.0;Automatic;Sedan;red;2815068
BMW;X3_M;2013;55335.0;3.5;231.0;4.0;Automatic;SUV;green;4405110
BMW;5 Series;2017;121918.0;3.7;240.5;3.0;Manual;Sedan;green;3621011
BMW;X3_M;2018;138786.0;3.2;204.8;;Automatic;SUV;black;5814738
BMW;5 Series_M;2011;17549.0;3.3;207.9;4.0;Automatic;Sedan;green;3237803
BMW;X7;2011;17487.0;2.4;151.2;4.0;Automatic;SUV;green;2809769
BMW;X3_M;2012;36087.0;3.4;217.6;4.0;Manual;SUV;blue;4022011
BMW;X7;2020;190338.0;3.4;227.8;3.0;Automatic;SUV;red;4718745
BMW;7 Series_M;2011;18227.0;2.9;194.3;4.0;Automatic;Sedan;red;3219328
BMW;X7_M;2013;53972.0;3.5;224.0;4.0;Automatic;SUV;green;4355396
BMW;7 Series_M;2017;129051.0;3.2;211.2;4.0;Automatic;Sedan;white;4543238
BMW;X7_M;2013;52403.0;3.4;224.4;4.0;Automatic;SUV;black;4438589
BMW;X7_M;2011;18562.0;2.8;176.4;4.0;Automatic;SUV;green;3544381
BMW;X7_M;2018;141086.0;3.5;234.5;4.0;Manual;SUV;white;5924464
BMW;X7_M;2022;214258.0;2.9;191.4;2.0;Manual;SUV;blue;6878315
BMW;3 Series_M;2013;52254.0;3.3;207.9;4.0;Automatic;Sedan;blue;3658650
BMW;3 Series_M;2020;188511.0;3.1;201.5;2.0;Automatic;Sedan;green;5015005
BMW;5 Series;2019;166368.0;2.2;138.6;3.0;Automatic;Sedan;white;3246754
BMW;7 Series;2017;128868.0;1.7;110.5;4.0;Manual;Sedan;blue;2885646
BMW;X5;2015;91706.0;1.7;112.2;4.0;Automatic;SUV;red;3309374
BMW;X5_M;2012;35770.0;3.1;207.7;4.0;Automatic;SUV;green;3972017
BMW;7 Series_M;2012;35903.0;3.1;195.3;4.0;Manual;Sedan;white;3433782
BMW;3 Series_M;2017;124139.0;3.3;217.8;3.0;Automatic;Sedan;blue;4602947
BMW;X3_M;2012;37784.0;3.3;214.5;4.0;Manual;SUV;blue;4020359
BMW;5 Series;2017;124239.0;1.3;83.2;4.0;Automatic;Sedan;white;2757119
BMW;5 Series;2022;209629.0;2.2;140.8;3.0;Automatic;Sedan;white;3736117
BMW;5 Series_M;2018;143796.0;3.2;208.0;4.0;Automatic;Sedan;green;4698719
BMW;X7;2012;36985.0;2.4;156.0;4.0;Manual;SUV;red;3022527
BMW;7 Series_M;2015;91163.0;3.1;204.6;4.0;Automatic;Sedan;black;4116169
BMW;X3_M;2010;5000.0;3.4;217.6;4.0;Automatic;SUV;black;3457049
BMW;5 Series;2011;17685.0;1.8;120.6;4.0;Automatic;Sedan;blue;2229549
BMW;3 Series;2016;107413.0;3.2;208.0;4.0;Automatic;Sedan;white;3352669
BMW;X5;2020;181966.0;2.9;188.5;2.0;Manual;SUV;red;4605876
BMW;X7;2015;91388.0;2.1;134.4;4.0;Manual;SUV;red;3430003
BMW;X5;2021;193334.0;3.1;201.5;3.0;Automatic;SUV;red;4877312
BMW;7 Series_M;2010;5000.0;3.6;230.4;4.0;Automatic;Sedan;black;3152243
BMW;X3;2015;90409.0;2.3;154.1;4.0;Automatic;SUV;white;3512241
BMW;X5_M;2010;5000.0;3.3;214.5;4.0;Manual;SUV;white;3384625
BMW;X7_M;2017;121547.0;3.1;207.7;3.0;Automatic;SUV;red;5539743
BMW;X7_M;2019;160600.0;3.9;245.7;4.0;Manual;SUV;black;6285819
BMW;7 Series;2019;161376.0;3.1;198.4;4.0;Automatic;Sedan;green;3631657
BMW;X7_M;2017;127468.0;3.0;192.0;4.0;Automatic;SUV;white;5330942
BMW;7 Series_M;2020;179213.0;3.3;211.2;3.0;Manual;Sedan;blue;5194905
BMW;X3_M;2017;126011.0;3.2;211.2;4.0;Manual;SUV;white;5505365
BMW;5 Series;2020;179566.0;2.5;157.5;2.0;Manual;Sedan;white;3579309
BMW;5 Series_M;2017;122441.0;3.3;221.1;4.0;Manual;Sedan;green;4601226
BMW;X3_M;2019;168301.0;3.0;198.0;4.0;Manual;SUV;white;5906525
BMW;5 Series;2016;106047.0;2.1;132.3;4.0;Automatic;Sedan;black;2923610
BMW;X7;2015;87635.0;2.4;158.4;4.0;Automatic;SUV;white;3571017
BMW;7 Series;2013;55915.0;1.4;93.8;4.0;Automatic;Sedan;red;2290505
BMW;7 Series;2016;107834.0;1.6;102.4;4.0;Manual;Sedan;white;2786260
BMW;5 Series;2018;148391.0;1.5;94.5;4.0;Automatic;Sedan;green;2928989
BMW;7 Series;2019;157927.0;2.2;147.4;4.0;Manual;Sedan;black;3437911
BMW;5 Series_M;2016;107268.0;3.3;221.1;4.0;Automatic;Sedan;blue;4434310
BMW;7 Series_M;2017;136241.0;3.1;198.4;4.0;Automatic;Sedan;blue;4398114
BMW;5 Series;2022;209021.0;3.2;204.8;;Manual;Sedan;green;4051631
BMW;7 Series_M;2011;17097.0;3.6;234.0;4.0;Automatic;Sedan;blue;3437340
BMW;X5;2015;88825.0;2.4;160.8;4.0;Manual;SUV;red;3516603
BMW;X3;2010;;2.8;187.6;4.0;Automatic;SUV;white;2758261
BMW;X7;2014;72150.0;2.7;175.5;4.0;Manual;SUV;green;3402838
BMW;7 Series;2018;145601.0;2.6;163.8;3.0;Automatic;Sedan;blue;3297633
BMW;5 Series_M;2011;18429.0;3.2;214.4;4.0;Automatic;Sedan;white;3317159
BMW;X7;2022;218428.0;3.1;195.3;2.0;Automatic;SUV;blue;4954594
BMW;X5;2017;;3.2;204.8;3.0;Manual;SUV;blue;4055731
BMW;X7_M;2010;5000.0;3.1;204.6;4.0;Manual;SUV;black;3337636
BMW;X7;2016;109952.0;2.6;174.2;;Manual;SUV;black;3736478
BMW;X3_M;2015;91796.0;3.2;204.8;4.0;Automatic;SUV;white;4812058
BMW;X7_M;2018;142233.0;3.5;234.5;4.0;Manual;SUV;blue;5898755
BMW;X7;2018;146397.0;2.6;174.2;3.0;Manual;SUV;black;4145720
BMW;X7_M;2011;18448.0;3.4;221.0;4.0;Manual;SUV;red;3809298
BMW;5 Series_M;2019;157992.0;3.2;208.0;3.0;Manual;Sedan;white;4944352
BMW;5 Series_M;2022;227128.0;3.3;;3.0;Automatic;Sedan;green;5536698
BMW;X7_M;2020;179973.0;3.4;217.6;2.0;Manual;SUV;black;6376320
BMW;X5;2016;107007.0;1.5;100.5;4.0;Automatic;SUV;green;3444672
BMW;X3_M;2016;108534.0;3.2;211.2;4.0;Automatic;SUV;black;5223728
BMW;5 Series_M;2010;5000.0;3.1;207.7;4.0;Automatic;Sedan;green;3027010
BMW;X5;2013;;3.7;244.2;4.0;Automatic;SUV;blue;3656519
BMW;3 Series;2017;125843.0;2.7;175.5;3.0;Automatic;Sedan;blue;3245479
BMW;7 Series;2022;205408.0;2.0;;2.0;Automatic;Sedan;blue;3678599
BMW;X7;2020;189908.0;3.4;214.2;3.0;Automatic;SUV;green;4674382
BMW;7 Series;2014;71890.0;2.5;162.5;4.0;Automatic;Sedan;black;2843843
BMW;X3_M;2019;164110.0;3.5;231.0;3.0;Automatic;SUV;blue;6135365
BMW;5 Series_M;2014;70276.0;3.2;214.4;4.0;Automatic;Sedan;black;3949565
BMW;X3_M;2010;5000.0;3.3;217.8;4.0;Manual;SUV;black;3396525
BMW;3 Series_M;2014;70809.0;3.2;201.6;4.0;Automatic;Sedan;green;3905359
BMW;X7;2014;72380.0;2.6;174.2;4.0;Manual;SUV;green;3485008
BMW;X3;2011;17923.0;2.7;175.5;4.0;Automatic;SUV;white;2954982
BMW;X7;2015;83042.0;2.5;165.0;4.0;Manual;SUV;black;3657386
BMW;7 Series_M;2018;145478.0;3.4;224.4;4.0;Automatic;Sedan;white;4773868
BMW;5 Series;2019;160492.0;2.7;170.1;3.0;Automatic;Sedan;black;3518737
BMW;3 Series_M;2021;207254.0;3.2;201.6;3.0;Automatic;Sedan;red;5226832
BMW;5 Series_M;2017;125887.0;3.3;221.1;3.0;Automatic;Sedan;white;4610978
BMW;X7_M;2020;175719.0;3.3;211.2;2.0;Automatic;SUV;red;6424605
BMW;X5;2017;131003.0;2.3;154.1;;Automatic;SUV;blue;3871813
BMW;5 Series_M;2012;34871.0;3.6;234.0;4.0;Automatic;Sedan;red;3642633
BMW;7 Series_M;2015;88787.0;3.2;208.0;4.0;Automatic;Sedan;white;4119839
BMW;7 Series;2014;73486.0;3.3;217.8;4.0;Automatic;Sedan;blue;3154668
BMW;X5_M;2013;52907.0;3.4;217.6;4.0;Manual;SUV;black;4329030
BMW;3 Series;2013;54422.0;2.4;158.4;4.0;Automatic;Sedan;green;2648314
BMW;3 Series_M;2016;111598.0;3.0;192.0;4.0;Manual;Sedan;blue;4189818
BMW;X7;2016;108176.0;1.5;100.5;4.0;Automatic;SUV;blue;3417912
BMW;X7;2011;17715.0;2.8;182.0;4.0;Automatic;SUV;white;2952803
